name,address,website,tel,mapsUrl,openHours,category,rating
Bolu English Club,"Karaçayır, Ulaştırma Bölge Müdürlüğü Yanı, Hitit Sk. 32/A, 14200 Bolu Merkez/Bolu",boluenglishclub.com,(0374) 213 29 29,"https://www.google.com/maps/place/Bolu+English+Club/@40.729115,31.5894215,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409d3f697ccc6fa5:0xadeb935697a6430c!8m2!3d40.729115!4d31.606931","Salı,08:00 - 22:00; Çarşamba,08:00 - 22:00; Perşembe,08:00 - 22:00; Cuma,08:00 - 22:00; Cumartesi,08:00 - 22:00; Pazar,08:00 - 22:00; Pazartesi,08:00 - 22:00.",Dil Okulu,"5,0"
Bolu English,"Karaçayır Mah.Şirin Sok.Eker-Yüceer Ap. altı No: 13-15/31 (A101 Market Karşısı), 14100 Bolu Merkez/Bolu",boluenglish.com,(0374) 212 47 63,"https://www.google.com/maps/place/Bolu+English/@40.7282842,31.5865811,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409d3f6c1cbb9e9f:0xdeb7dde8db98d8ca!8m2!3d40.7282842!4d31.6040906","Salı,09:00 - 22:00; Çarşamba,09:00 - 22:00; Perşembe,09:00 - 22:00; Cuma,09:00 - 22:00; Cumartesi,09:00 - 22:00; Pazar,09:00 - 22:00; Pazartesi,09:00 - 22:00.",Özel Okul,"5,0"
Tusdata,"Kiremitocağı, İstanbul Cad. No:134, 81020 Düzce Merkez/Düzce",tus.com,(0380) 512 25 14,"https://www.google.com/maps/place/Tusdata/@40.8438464,31.15654,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409d7558b015bafb:0x7424cabc93877886!8m2!3d40.8403268!4d31.1490985", ,Kitapçı,"4,4"
Sakarya Amerikan Kültür Yabancı Dil Kursu,"Yenigün, Yeni Cami Blv. No:17, 54100 Adapazarı/Sakarya",sakaryaamerikankultur.com,(0264) 777 10 82,"https://www.google.com/maps/place/Sakarya+Amerikan+K%C3%BClt%C3%BCr+Yabanc%C4%B1+Dil+Kursu/@40.773262,30.3887689,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb2f8928a6cbf:0x3c7cfa87793d6a7c!8m2!3d40.773262!4d30.4062784","Salı,09:00 - 22:00; Çarşamba,09:00 - 22:00; Perşembe,09:00 - 22:00; Cuma,09:00 - 22:00; Cumartesi,09:00 - 22:00; Pazar,09:00 - 22:00; Pazartesi,09:00 - 22:00.",İngilizce Dil Okulu,"4,6"
Batı Dilleri Merkezi | Sakarya İngilizce ve Yabancı Dil Kursu,"Semerciler, Yeni Bosna Cd. No:5, 54100 Adapazarı/Sakarya",sakaryabatidilleri.com,(0264) 278 40 44,"https://www.google.com/maps/place/Bat%C4%B1+Dilleri+Merkezi+%7C+Sakarya+%C4%B0ngilizce+ve+Yabanc%C4%B1+Dil+Kursu/@40.776008,30.3748745,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb32bd326abef:0x7a3f1bd03f358632!8m2!3d40.776008!4d30.392384","Salı,10:00 - 22:00; Çarşamba,10:00 - 22:00; Perşembe,10:00 - 22:00; Cuma,10:00 - 22:00; Cumartesi,10:00 - 18:00; Pazar,10:00 - 18:00; Pazartesi,10:00 - 22:00.",İngilizce Dil Okulu,"4,8"
KOSGEB DÜZCE MÜDÜRLÜĞÜ,"Camikebir, 13.cad, Mehmet Gösterişli Sk. no:5, 81100 Düzce Merkez/Düzce",kosgeb.gov.tr,(0312) 595 25 81,"https://www.google.com/maps/place/KOSGEB+D%C3%9CZCE+M%C3%9CD%C3%9CRL%C3%9C%C4%9E%C3%9C/@40.8438464,31.15654,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409d7517de989bdf:0xd3d0678184f73212!8m2!3d40.8394302!4d31.1538256","Salı,08:30 - 17:30; Çarşamba,08:30 - 17:30; Perşembe,08:30 - 17:30; Cuma,08:30 - 17:30; Cumartesi,Kapalı; Pazar,Kapalı; Pazartesi,08:30 - 17:30.",Devlet Dairesi, 
İngiliz Kültür Dil Kursu,"aycity avm kat, D:3, 67300 Ereğli/Zonguldak",ingilizkultur.com,0532 067 13 91,"https://www.google.com/maps/place/%C4%B0ngiliz+K%C3%BClt%C3%BCr+Dil+Kursu/@41.2612085,31.4044241,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409c5b4a12ba8301:0xdd39e06047c902b7!8m2!3d41.2612085!4d31.4219336","Salı,09:00 - 19:00; Çarşamba,09:00 - 19:00; Perşembe,09:00 - 19:00; Cuma,09:00 - 19:00; Cumartesi,09:00 - 19:00; Pazar,09:00 - 19:00; Pazartesi,09:00 - 19:00.",Eğitim Merkezi,"4,0"
Anadolu Üniversitesi Açıköğretim Bürosu,"Kültür, Mehmet Akif Cad. 37/A, 81600 Düzce Merkez/Düzce",anadolu.edu.tr,0850 200 4610,"https://www.google.com/maps/place/Anadolu+%C3%9Cniversitesi+A%C3%A7%C4%B1k%C3%B6%C4%9Fretim+B%C3%BCrosu/@40.8438464,31.15654,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409d7557a08e0a95:0x1553d786002e4df3!8m2!3d40.8439228!4d31.1559973", ,Üniversite Bölümü,"3,5"
AmericanLIFE Sakarya,"Sakarya, Semerciler Mahallesi Yuvam Sokak Tansel İşhanı No: 4, 54000",americanlife.com.tr,(0264) 277 36 50,"https://www.google.com/maps/place/AmericanLIFE+Sakarya/@40.7772422,30.3816067,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb32d19596eeb:0x7440c5091c7ec82!8m2!3d40.7772422!4d30.3991162","Salı,08:30 - 22:00; Çarşamba,08:30 - 22:00; Perşembe,08:30 - 22:00; Cuma,08:30 - 22:00; Cumartesi,08:30 - 22:00; Pazar,08:30 - 22:00; Pazartesi,08:30 - 22:00.",İngilizce Dil Okulu,"4,9"
Sakarya Almanca Dil Kursu (Özden Almanca),"Cumhuriyet, Kasaplar Çarşısı Sokak 2/301, 54100 Adapazarı/Sakarya",ozdenalmanca.com,0554 273 44 27,"https://www.google.com/maps/place/Sakarya+Almanca+Dil+Kursu+(%C3%96zden+Almanca)/@40.7784918,30.3838223,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409df70f1334fa9f:0x91937116f614075f!8m2!3d40.7784918!4d30.4013318","Salı,08:30 - 21:00; Çarşamba,08:30 - 21:00; Perşembe,08:30 - 21:00; Cuma,08:30 - 21:00; Cumartesi,08:30 - 21:00; Pazar,08:30 - 21:00; Pazartesi,08:30 - 21:00.",Almanca Dil Okulu,"5,0"
Sakarya Üniversite İngilizce Kursu - TEOL Sakarya Üniversite Dil Okulu Şubesi,"Esentepe, Serdivan Cd., 54050 Serdivan/Sakarya",teol.com.tr,0850 360 8365,"https://www.google.com/maps/place/Sakarya+%C3%9Cniversite+%C4%B0ngilizce+Kursu+-+TEOL+Sakarya+%C3%9Cniversite+Dil+Okulu+%C5%9Eubesi/@40.7629526,30.343599,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb3fe2b27ae9b:0xa21db00b30859f6f!8m2!3d40.7629526!4d30.3611085","Salı,09:00 - 19:00; Çarşamba,09:00 - 19:00; Perşembe,09:00 - 19:00; Cuma,09:00 - 19:00; Cumartesi,09:00 - 19:00; Pazar,09:00 - 19:00; Pazartesi,09:00 - 19:00.",Dil Okulu,"4,4"
Kosgeb,"Camikebir, Mehmet Gösterişli Sk. No:5, 81020, 81020 Düzce Merkez/Düzce",kosgeb.gov.tr,(0380) 523 69 53,"https://www.google.com/maps/place/Kosgeb/@40.8391531,31.1362249,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409d9ffd46b3b6cb:0xd1d5000fda7e9510!8m2!3d40.8391531!4d31.1537344", ,Devlet Dairesi,"3,7"
Sakarya İngiliz Kültür Dil Kursu,"Yenidoğan, Milli Egemenlik Cd. No:51 D:No:51, 54100 Adapazarı/Sakarya", ,(0264) 277 12 77,"https://www.google.com/maps/place/Sakarya+%C4%B0ngiliz+K%C3%BClt%C3%BCr+Dil+Kursu/@40.7729352,30.3779134,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb328d5c21b83:0xbd69ce619676a9b!8m2!3d40.7729352!4d30.3954229","Salı,09:00 - 21:30; Çarşamba,09:00 - 21:30; Perşembe,09:00 - 21:30; Cuma,09:00 - 21:30; Cumartesi,09:00 - 21:30; Pazar,09:00 - 21:30; Pazartesi,09:00 - 21:30.",Dil Okulu,"4,5"
Sakarya İngilizce Kursu - TEOL Sakarya Dil Okulu Şubesi,"Semerciler, Saray Bosna Cd No:20, 54100 Adapazarı/Sakarya",teol.com.tr,0850 360 8365,"https://www.google.com/maps/place/Sakarya+%C4%B0ngilizce+Kursu+-+TEOL+Sakarya+Dil+Okulu+%C5%9Eubesi/@40.7750694,30.3759933,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb32d86fdfa97:0x9416b43b8b6a5823!8m2!3d40.7750694!4d30.3935028","Salı,09:00 - 19:00; Çarşamba,09:00 - 19:00; Perşembe,09:00 - 19:00; Cuma,09:00 - 19:00; Cumartesi,09:00 - 19:00; Pazar,09:00 - 19:00; Pazartesi,09:00 - 19:00.",Dil Okulu,"4,8"
Düzce İl Afet Ve Acil Durum Müdürlüğü,"Fevzi Çakmak Mh., 141. Sk., 81020 Düzce Merkez/Düzce",duzce.afad.gov.tr, ,"https://www.google.com/maps/place/D%C3%BCzce+%C4%B0l+Afet+Ve+Acil+Durum+M%C3%BCd%C3%BCrl%C3%BC%C4%9F%C3%BC/@40.8438464,31.15654,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409d75234d094cf5:0x3f669010c84314f4!8m2!3d40.829296!4d31.181994", ,Yerel Resmi Daire,"4,0"
DeFacto,"Merkez, İstanbul Cd. No:98, 81600 Düzce Merkez/Düzce",defacto.com.tr,(0380) 524 25 97,"https://www.google.com/maps/place/DeFacto/@40.8438464,31.15654,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409d755aff9926af:0x635a7e5c699be744!8m2!3d40.839683!4d31.158199","Salı,10:00 - 22:00; Çarşamba,10:00 - 22:00; Perşembe,10:00 - 22:00; Cuma,10:00 - 22:00; Cumartesi,10:00 - 22:00; Pazar,10:00 - 22:00; Pazartesi,10:00 - 22:00.",Giyim mağazası,"3,6"
DeFacto,"Kültür Mah. İstanbul Cad. Krem Park Alışveriş Merkezi No: 116 Merkez, 81060 Merkez/Düzce",defacto.com.tr,(0380) 502 04 60,"https://www.google.com/maps/place/DeFacto/@40.8438464,31.15654,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409d7559047e03b1:0x3fd6242e62cbc524!8m2!3d40.840666!4d31.1526986","Salı,10:00 - 22:00; Çarşamba,10:00 - 22:00; Perşembe,10:00 - 22:00; Cuma,10:00 - 22:00; Cumartesi,10:00 - 22:00; Pazar,10:00 - 22:00; Pazartesi,10:00 - 22:00.",Giyim mağazası,"3,9"
İlim Yayma Cemiyeti Erkek Öğrenci Yurdu,"Cedidiye, H. Haydar Gördebil Blv. No:11, 81020 Düzce Merkez/Düzce", ,(0380) 523 49 75,"https://www.google.com/maps/place/%C4%B0lim+Yayma+Cemiyeti+Erkek+%C3%96%C4%9Frenci+Yurdu/@40.8438464,31.15654,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409d75473e303c45:0xae48a37316c8aef7!8m2!3d40.8346062!4d31.1702516","Salı,08:00 - 19:00; Çarşamba,08:00 - 19:00; Perşembe,08:00 - 19:00; Cuma,08:00 - 19:00; Cumartesi,08:00 - 19:00; Pazar,08:00 - 19:00; Pazartesi,08:00 - 19:00.",Öğrenci Yurdu,"2,4"
Watsons,"Kültür Mah. İstanbul Cad. No:1 Krempark AVM, 81100 Merkez/Düzce",watsons.com.tr,0850 755 9987,"https://www.google.com/maps/place/Watsons/@40.8438464,31.15654,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409d758a4c54f5f9:0xa0f62589e9841b5c!8m2!3d40.8406443!4d31.1526263","Salı,10:00 - 21:30; Çarşamba,10:00 - 21:30; Perşembe,10:00 - 21:30; Cuma,10:00 - 21:30; Cumartesi,10:00 - 21:30; Pazar,10:00 - 21:30; Pazartesi,10:00 - 21:30.",Kozmetik mağazası,"5,0"
Just English Dil Okulları Sakarya-Adapazarı,"Semerciler, Semerciler Mahallesi Çark Caddesi, Gökçe Sk. No:1, 54100 Adapazarı/Sakarya",justenglishtr.com,(0264) 281 21 22,"https://www.google.com/maps/place/Just+English+Dil+Okullar%C4%B1+Sakarya-Adapazar%C4%B1/@40.7762705,30.3730133,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb3e7b46d4815:0x456a78e0be18b37b!8m2!3d40.7762705!4d30.3905228","Salı,09:50 - 21:45; Çarşamba,09:50 - 21:45; Perşembe,09:50 - 21:45; Cuma,09:50 - 21:45; Cumartesi,08:30 - 19:30; Pazar,08:30 - 19:30; Pazartesi,09:50 - 21:45.",Dil Okulu,"4,8"
British Town Dil Okulu ve Bemar Kariyer Okulu Sakarya Şubesi,"Cumhuriyet, Telli Sk. NO:3, 54100 Adapazarı/Sakarya",britishtown.com.tr,(0264) 777 35 55,"https://www.google.com/maps/place/British+Town+Dil+Okulu+ve+Bemar+Kariyer+Okulu+Sakarya+%C5%9Eubesi/@40.778269,30.3768455,14z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb32b6e7fdb4b:0xc77845a14da1bc2d!8m2!3d40.778269!4d30.394355","Salı,09:00 - 22:00; Çarşamba,09:00 - 22:00; Perşembe,09:00 - 22:00; Cuma,09:00 - 22:00; Cumartesi,09:00 - 22:00; Pazar,09:00 - 22:00; Pazartesi,09:00 - 22:00.",İngilizce Dil Okulu,"4,1"
Bahçeşehir Koleji,"Arapçiftliği, 81100 Düzce Merkez/Düzce", , ,"https://www.google.com/maps/place/Bah%C3%A7e%C5%9Fehir+Koleji/@40.8438265,31.1040097,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409da04424c673c3:0x15f33ce30fc18bba!8m2!3d40.8769988!4d31.1508094", ,Okul,"4,8"
AMERICAN TOWN LANGUAGE SCHOOLS SAKARYA TEMSİLCİLİĞİ,"Kemalpaşa, Usta Sk. No:23, 54050 Serdivan/Sakarya",americantownlanguageschools.com,(0264) 270 17 70,"https://www.google.com/maps/place/AMERICAN+TOWN+LANGUAGE+SCHOOLS+SAKARYA+TEMS%C4%B0LC%C4%B0L%C4%B0%C4%9E%C4%B0/@40.7617853,30.289799,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb3880cfae783:0x8f45f33576012bf2!8m2!3d40.7617853!4d30.3598368","Salı,09:30 - 22:00; Çarşamba,09:30 - 22:00; Perşembe,09:30 - 22:00; Cuma,09:30 - 22:00; Cumartesi,09:30 - 22:00; Pazar,09:30 - 22:00; Pazartesi,09:30 - 22:00.",Dil Okulu,"4,7"
Lisan Mektebi,"Arabacıalanı, Çark Cd. No:256 D:201, 54050 Serdivan/Sakarya", , ,"https://www.google.com/maps/place/Lisan+Mektebi/@40.7730282,30.3006093,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb3e05f79b113:0x69ad273e1d8d5dff!8m2!3d40.7730282!4d30.3706471","Salı,09:00 - 20:00; Çarşamba,09:00 - 20:00; Perşembe,09:00 - 20:00; Cuma,09:00 - 20:00; Cumartesi,Kapalı; Pazar,Kapalı; Pazartesi,09:00 - 20:00.",İngilizce Dil Okulu,"5,0"
Early American English,"Güneşler Yeni, Yeni Cami Sok. No:35, 54100 Adapazarı/Sakarya (Adapazari)", ,(0264) 278 61 61,"https://www.google.com/maps/place/Early+American+English/@40.7950899,30.3590659,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409df7b2ae3e06cb:0xed0eb48eb0562650!8m2!3d40.7950899!4d30.4291037", ,Dil Okulu, 
English Time Sakarya,"Yenidoğan, Milli Egemenlik Cd. No:49, 54100 Adapazarı/Sakarya",englishtimesakarya.com,(0264) 277 20 90,"https://www.google.com/maps/place/English+Time+Sakarya/@40.7731695,30.325551,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb32ed24f4bc3:0x8a37dde869bb804d!8m2!3d40.7731695!4d30.3955888","Salı,09:00 - 22:00; Çarşamba,09:00 - 22:00; Perşembe,09:00 - 22:00; Cuma,09:00 - 22:00; Cumartesi,08:00 - 21:00; Pazar,08:00 - 21:00; Pazartesi,09:00 - 22:00.",İngilizce Dil Okulu,"4,8"
Teenglish Sakarya,"Dilmen, Yeni Cami Blv. No:11, 54000 Adapazarı/Sakarya",sakarya.teenglish.org,(0264) 777 21 41,"https://www.google.com/maps/place/Teenglish+Sakarya/@40.7731826,30.3353868,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb333cf205b9d:0x4a8b3ae2880d7928!8m2!3d40.7731826!4d30.4054246","Salı,08:00 - 20:00; Çarşamba,08:00 - 20:00; Perşembe,08:00 - 20:00; Cuma,08:00 - 20:00; Cumartesi,08:00 - 20:00; Pazar,08:00 - 20:00; Pazartesi,08:00 - 20:00.",İngilizce Dil Okulu,"5,0"
Wimbledon Language Academy,"Cumhuriyet, Şal Sk. No:9, 54100 Adapazarı/Sakarya",wimbledon-la.business.site,(0264) 278 12 34,"https://www.google.com/maps/place/Wimbledon+Language+Academy/@40.7779919,30.3236264,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb32b0be5bacb:0x31bb2b0a2f51c664!8m2!3d40.7779919!4d30.3936642","Salı,09:00 - 22:20; Çarşamba,09:00 - 22:20; Perşembe,09:00 - 22:20; Cuma,09:00 - 22:20; Cumartesi,09:00 - 22:20; Pazar,09:00 - 22:20; Pazartesi,09:00 - 22:20.",Dil Okulu,"4,6"
American Academy,"Bahçelievler, Muhsin Yazıcıoğlu Blv. No:14, 54050 Serdivan/Sakarya",sakaryarehberim.com, ,"https://www.google.com/maps/place/American+Academy/@40.7608217,30.2965496,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb28d58147537:0x37c0fd5d94b24a9!8m2!3d40.7608217!4d30.3665874", ,İngilizce Dil Okulu,"5,0"
Capsule Academy,"İstiklal Mah. Muhsin Yazıcıoğlu Bulvarı Altınova İş Merkezi No : 67 D :14, 54050 Serdivan/Sakarya",capsuleacademy.com,(0264) 606 07 54,"https://www.google.com/maps/place/Capsule+Academy/@40.768453,30.3059828,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb3b98589f159:0x3c805ecac5c1d03c!8m2!3d40.768453!4d30.3760206", ,İngilizce Dil Okulu,"5,0"
Mentora College Sakarya,"Kemalpaşa Mahallesi,Medeniyet Bulvarı,No:7,Kat:3,Sipahi İş Merkezi, 54050 Serdivan", ,0553 852 74 33,"https://www.google.com/maps/place/Mentora+College+Sakarya/@40.759557,30.2889174,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb3298c623d3f:0xcc872699fda40f50!8m2!3d40.759557!4d30.3589552","Salı,09:00 - 22:00; Çarşamba,09:00 - 22:00; Perşembe,09:00 - 22:00; Cuma,09:00 - 22:00; Cumartesi,09:00 - 22:00; Pazar,09:00 - 22:00; Pazartesi,09:00 - 22:00.",Dil Okulu,"5,0"
American LIFE Zonguldak,"Zonguldak, Meşrutiyet, 67030 Merkez, 67030 Merkez/Zonguldak",americanlife.com.tr,(0372) 250 06 00,"https://www.google.com/maps/place/American+LIFE+Zonguldak/@41.4551009,31.7185241,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409c7c7bc640184f:0xb1d42de4f6d71c52!8m2!3d41.4551009!4d31.7885619","Salı,08:30 - 20:30; Çarşamba,08:30 - 20:30; Perşembe,08:30 - 20:30; Cuma,08:30 - 20:30; Cumartesi,08:30 - 20:00; Pazar,08:30 - 20:00; Pazartesi,08:30 - 20:30.",İngilizce Dil Okulu,"4,9"
Hürriyet Ortaokulu,"Bahçelievler Mh, 30. Sk. Pk:81630, 81630 Düzce Merkez/Düzce",meb.k12.tr,(0380) 411 57 19,"https://www.google.com/maps/place/H%C3%BCrriyet+Ortaokulu/@40.8438265,31.1040097,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409d0af97c1a04a5:0xf1758c03b512e4e7!8m2!3d40.8630615!4d31.2279782", ,Ortaokul,"4,0"
İzmit İngilizce Kursu - TEOL İzmit Dil Okulu Şubesi,"Karabaş, Cengiz Topel Cd. No:520, 41040, 41040 İzmit/Kocaeli",teol.com.tr,0850 360 8365,"https://www.google.com/maps/place/%C4%B0zmit+%C4%B0ngilizce+Kursu+-+TEOL+%C4%B0zmit+Dil+Okulu+%C5%9Eubesi/@40.7647551,29.8668569,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14cb4ff41906b70b:0x43a0c45a0fc7336!8m2!3d40.7647551!4d29.9368947","Salı,09:00 - 19:00; Çarşamba,09:00 - 19:00; Perşembe,09:00 - 19:00; Cuma,09:00 - 19:00; Cumartesi,09:00 - 19:00; Pazar,09:00 - 19:00; Pazartesi,09:00 - 19:00.",Dil Okulu,"4,8"
Amerikan Kültür Derneği Dil Okulları,"Ömerağa, Latif Bey Sk. No:7, 41100 İzmit/Kocaeli",amerikankultur.org.tr,(0262) 323 67 97,"https://www.google.com/maps/place/Amerikan+K%C3%BClt%C3%BCr+Derne%C4%9Fi+Dil+Okullar%C4%B1/@40.762689,29.8569822,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14cb50899cd894c5:0x9d2b11307d225c04!8m2!3d40.762689!4d29.92702","Salı,09:00 - 22:00; Çarşamba,09:00 - 22:00; Perşembe,09:00 - 22:00; Cuma,09:00 - 22:00; Cumartesi,09:00 - 22:00; Pazar,09:00 - 22:00; Pazartesi,09:00 - 22:00.",Dil Okulu,"3,4"
"İNGİLİZ AKADEMİ DİL OKULLARI İZMİT-İngilizce, Almanca, İspanyolca, Rusça, Toefl, Ielts, Yds, Yks Dil (Ydt) Kursu","Ömerağa, Şahabettin Bilgisu Cd. No:81, 41300 İzmit/Kocaeli",ingilizakademi.com.tr,(0262) 331 78 18,"https://www.google.com/maps/place/%C4%B0NG%C4%B0L%C4%B0Z+AKADEM%C4%B0+D%C4%B0L+OKULLARI+%C4%B0ZM%C4%B0T-%C4%B0ngilizce,+Almanca,+%C4%B0spanyolca,+Rus%C3%A7a,+Toefl,+Ielts,+Yds,+Yks+Dil+(Ydt)+Kursu/@40.7620459,29.8577169,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14cb4585ce58297f:0xc3c0ebd9b9d07c71!8m2!3d40.7620459!4d29.9277547","Salı,09:00 - 22:00; Çarşamba,09:00 - 22:00; Perşembe,09:00 - 22:00; Cuma,09:00 - 21:00; Cumartesi,09:00 - 19:30; Pazar,09:00 - 19:30; Pazartesi,09:00 - 22:00.",İngilizce Dil Okulu,"4,9"
Gençay Hoca İngilizce Özel Ders,"Kemalpaşa, Nişancı Sk., 54050 Serdivan/Sakarya", , ,"https://www.google.com/maps/place/Gen%C3%A7ay+Hoca+%C4%B0ngilizce+%C3%96zel+Ders/@40.7562632,30.2933209,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14ccb31a85159e9d:0x1f727cb6b48447f8!8m2!3d40.7562632!4d30.3633587","Salı,24 saat açık; Çarşamba,24 saat açık; Perşembe,24 saat açık; Cuma,24 saat açık; Cumartesi,24 saat açık; Pazar,24 saat açık; Pazartesi,24 saat açık.",İngilizce Dil Okulu, 
English Time Dil Okulu İzmit Şubesi,"Karabaş, Cebesoy Sk. No:16, 41040 İzmit/Kocaeli",englishtime.com,(0262) 332 08 98,"https://www.google.com/maps/place/English+Time+Dil+Okulu+%C4%B0zmit+%C5%9Eubesi/@40.7628491,29.8623551,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x14cb457ef5d0c387:0x680644184098dea1!8m2!3d40.7628491!4d29.9323929","Salı,09:00 - 22:00; Çarşamba,09:00 - 22:00; Perşembe,09:00 - 22:00; Cuma,09:00 - 22:00; Cumartesi,08:00 - 21:00; Pazar,08:00 - 21:00; Pazartesi,09:00 - 22:00.",Eğitim Kurumu,"4,9"
Düzce üniversitesi stadyumu,81620 Yörük/Düzce Merkez/Düzce,duzce.edu.tr, ,"https://www.google.com/maps/place/D%C3%BCzce+%C3%BCniversitesi+stadyumu/@40.8438265,31.1040097,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409da0c31eb23559:0x6b8d1e96dd2bbea6!8m2!3d40.9029695!4d31.1796669", ,Okul, 
Zübeyde Hanım Kız Teknik ve Meslek Lisesi,"Bahçelievler Mah., 6. Cad., 81000 Merkez/Düzce Merkez/Düzce",duzcezhmtal.meb.k12.tr,(0380) 411 75 29,"https://www.google.com/maps/place/Z%C3%BCbeyde+Han%C4%B1m+K%C4%B1z+Teknik+ve+Meslek+Lisesi/@40.8438265,31.1040097,12z/data=!4m8!1m2!2m1!1sdil+okulu!3m4!1s0x409d7554b32978c1:0xe9d280475c13a714!8m2!3d40.8661382!4d31.2314099", ,Lise,"3,9"
A.C. Aksan Otomotiv San.Tic.Ltd.Şti,"Aziziye, 1069. Sk. No:17, 81010 Merkez/Düzce", ,(0380) 514 90 71,"https://www.google.com/maps/place/A.C.+Aksan+Otomotiv+San.Tic.Ltd.%C5%9Eti/@40.8464485,31.1123407,14z/data=!4m8!1m2!2m1!1zbGFzdGlrw6dp!3m4!1s0x409d9fec6d4cabb7:0x8a2162b5d7ab140c!8m2!3d40.8464485!4d31.1298502","Salı,08:00 - 19:30; Çarşamba,08:00 - 19:30; Perşembe,08:00 - 19:30; Cuma,08:00 - 19:30; Cumartesi,08:00 - 19:30; Pazar,Kapalı; Pazartesi,08:00 - 19:30.",Oto Lastik Dükkanı,"4,5"
Çağla Lastik,"Merkez, akçakoca yolu üzeri beyciler sapağı 10181010 merkez/düzce, 00081 Düzce",cagla-lastik.business.site,(0380) 526 07 58,"https://www.google.com/maps/place/%C3%87a%C4%9Fla+Lastik/@40.8438464,31.15654,14z/data=!4m8!1m2!2m1!1zbGFzdGlrw6dp!3m4!1s0x409da00d2a4f4281:0xbd022947ef87c928!8m2!3d40.857216!4d31.1671113","Salı,07:30 - 19:30; Çarşamba,07:30 - 19:30; Perşembe,07:30 - 19:30; Cuma,07:30 - 19:30; Cumartesi,07:30 - 19:30; Pazar,10:00 - 19:30; Pazartesi,07:30 - 19:30.",Oto Lastik Dükkanı,"4,7"
Reis OTO LASTIK ---LASTIKCI HUSEYINN,"Cumhuriyet, 81600 Düzce Merkez/Düzce", ,0544 903 00 81,"https://www.google.com/maps/place/Reis+OTO+LASTIK+---LASTIKCI+HUSEYINN/@40.8438464,31.15654,14z/data=!4m8!1m2!2m1!1zbGFzdGlrw6dp!3m4!1s0x409d75d7725d6eb9:0x8b3de66bd63c5603!8m2!3d40.825979!4d31.1946606","Salı,24 saat açık; Çarşamba,24 saat açık; Perşembe,24 saat açık; Cuma,24 saat açık; Cumartesi,24 saat açık; Pazar,24 saat açık; Pazartesi,24 saat açık.",Oto Lastik Dükkanı, 
